Domain,Base Domain,censys-snapshot,rdns-snapshot,dap,eot2016,parents
imagecache.jpl.nasa.gov,nasa.gov,False,False,False,True,False
imagedirect.casi.sti.nasa.gov,nasa.gov,False,False,False,True,False
imageer-images.gsfc.nasa.gov,nasa.gov,True,False,False,False,False
imagej.cit.nih.gov,nih.gov,True,False,False,False,False
imagej.nih.gov,nih.gov,True,False,False,True,False
imagers.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
imagery.coast.noaa.gov,noaa.gov,True,False,False,False,False
imagery.webqa.coast.noaa.gov,noaa.gov,True,False,False,False,False
imagery1.coast.noaa.gov,noaa.gov,True,False,False,False,False
imagery1.webqa.coast.noaa.gov,noaa.gov,True,False,False,False,False
imagery2.coast.noaa.gov,noaa.gov,True,False,False,False,False
imagery2.webqa.coast.noaa.gov,noaa.gov,True,False,False,False,False
images-admin.nasa.gov,nasa.gov,True,False,False,False,False
images-api.nasa.gov,nasa.gov,True,False,False,False,False
images-assets.nasa.gov,nasa.gov,True,False,False,False,False
images-dev.jsc.nasa.gov,nasa.gov,False,False,False,True,False
images.ahrq.gov,ahrq.gov,False,False,False,True,False
images.aphis.usda.gov,usda.gov,False,False,False,True,False
images.arm.gov,arm.gov,False,False,False,True,False
images.fsa.usda.gov,usda.gov,False,False,False,True,False
images.fws.gov,fws.gov,False,False,False,True,False
images.homeless.samhsa.gov,samhsa.gov,False,False,False,True,False
images.jpl.nasa.gov,nasa.gov,False,False,False,True,False
images.jsc.nasa.gov,nasa.gov,True,False,False,True,False
images.ksc.nasa.gov,nasa.gov,True,False,False,True,False
images.larc.nasa.gov,nasa.gov,False,False,False,True,False
images.nasa.gov,nasa.gov,True,False,True,True,False
images.nga.gov,nga.gov,True,True,False,True,False
images.niams.nih.gov,nih.gov,True,False,False,True,False
images.niehs.nih.gov,nih.gov,False,False,False,True,False
images.nigms.nih.gov,nih.gov,True,True,False,True,False
images.nimh.nih.gov,nih.gov,False,True,False,True,False
images.nlm.nih.gov,nih.gov,False,False,False,True,False
images.noaa.gov,noaa.gov,False,False,False,True,False
images.nrel.gov,nrel.gov,True,False,False,True,False
images.page.energy.gov,energy.gov,True,True,False,False,False
images.portaldev.ahrq.gov,ahrq.gov,False,False,False,True,False
images.pre.page.energy.gov,energy.gov,True,True,False,False,False
imagescience.jsc.nasa.gov,nasa.gov,True,False,False,False,False
imageseer.gsfc.nasa.gov,nasa.gov,True,False,False,True,False
imageseer.nasa.gov,nasa.gov,True,False,False,False,False
imageserver.nci.nih.gov,nih.gov,False,False,False,True,False
imagic-lb.nlm.nih.gov,nih.gov,False,True,False,False,False
imagic.nlm.nih.gov,nih.gov,False,False,False,True,False
imagine.gsfc.nasa.gov,nasa.gov,True,True,True,True,False
imagine.inel.gov,inel.gov,False,False,False,True,False
imaginemars.jpl.nasa.gov,nasa.gov,False,False,False,True,False
imaginemars2.jpl.nasa.gov,nasa.gov,False,False,False,True,False
imaging-stage.nci.nih.gov,nih.gov,True,False,False,True,False
imaging-test.cancer.gov,cancer.gov,False,False,True,False,False
imaging.cancer.gov,cancer.gov,False,False,True,True,False
imaging.nci.nih.gov,nih.gov,True,False,False,True,False
imaging.ornl.gov,ornl.gov,False,False,False,True,False
imaging.pnnl.gov,pnnl.gov,False,False,False,True,False
imagingblue.cancer.gov,cancer.gov,False,False,False,True,False
imagingpreview.cancer.gov,cancer.gov,False,False,False,True,False
imagingservices.msfc.nasa.gov,nasa.gov,False,False,False,True,False
imagini.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
imagwiki.nibib.nih.gov,nih.gov,True,False,True,True,False
imap.faa.gov,faa.gov,False,False,False,True,False
imap.masc.noaa.gov,noaa.gov,False,False,False,True,False
imap.sandia.gov,sandia.gov,True,False,False,False,False
imap3.lbl.gov,lbl.gov,False,False,False,True,False
imapdr1.lbl.gov,lbl.gov,False,False,False,True,False
imapserver1.fnal.gov,fnal.gov,False,False,False,True,False
imapserver2.fnal.gov,fnal.gov,False,False,False,True,False
imapserver3.fnal.gov,fnal.gov,False,False,False,True,False
imapservera.fnal.gov,fnal.gov,False,False,False,True,False
imapserverc.fnal.gov,fnal.gov,False,False,False,True,False
imaptst.fnal.gov,fnal.gov,False,False,False,True,False
imarsfletctraining.ibc.doi.gov,doi.gov,False,True,False,False,False
imasun.lbl.gov,lbl.gov,False,False,False,True,False
imat.cancer.gov,cancer.gov,False,False,True,True,False
imats-train.cdc.gov,cdc.gov,True,True,False,False,False
imats.cdc.gov,cdc.gov,True,True,False,False,False
imb.nci.nih.gov,nih.gov,False,False,False,True,False
imbncirw01.nci.nih.gov,nih.gov,False,False,False,True,False
imbue.jpl.nasa.gov,nasa.gov,True,False,False,True,False
imca.aps.anl.gov,anl.gov,True,False,False,True,False
imcg.wr.usgs.gov,usgs.gov,False,False,False,True,False
imcom.usajobs.gov,usajobs.gov,False,False,True,True,False
imcs.cit.nih.gov,nih.gov,False,False,False,True,False
imcs.ksc.nasa.gov,nasa.gov,False,False,False,True,False
imdc.gsfc.nasa.gov,nasa.gov,False,False,False,True,False
imdc.nasa.gov,nasa.gov,False,False,False,True,False
imdnet.dot.gov,dot.gov,False,False,False,True,False
imds.lbl.gov,lbl.gov,False,False,False,True,False
ime1.doe.gov,doe.gov,False,False,False,True,False
imedia.ksc.nasa.gov,nasa.gov,False,False,False,True,False
imedia.sba.gov,sba.gov,False,True,False,True,False
imedris.research.va.gov,va.gov,False,False,False,True,False
img-gp-f5.lanl.gov,lanl.gov,False,True,False,False,False
img.arc.nasa.gov,nasa.gov,False,False,False,True,False
img.caeb.uscourts.gov,uscourts.gov,False,False,False,True,False
img.jgi.doe.gov,doe.gov,False,False,False,True,False
img.nyed.uscourts.gov,uscourts.gov,True,True,False,True,False
img.pds.nasa.gov,nasa.gov,False,False,False,True,False
img2.caeb.uscourts.gov,uscourts.gov,False,False,False,True,False
imgis-alb.nps.gov,nps.gov,False,False,False,True,False
imgis.nps.gov,nps.gov,False,False,False,True,False
imglib.lbl.gov,lbl.gov,False,False,False,True,False
imglibe.lbl.gov,lbl.gov,False,False,False,True,False
imls-mail.imls.gov,imls.gov,False,True,False,False,False
imls-spr.imls.gov,imls.gov,True,False,False,False,False
imls-testspr.imls.gov,imls.gov,True,False,False,False,False
imm.aps.anl.gov,anl.gov,False,False,False,True,False
immigrant.visas.state.gov,state.gov,False,False,False,True,False
immigration.house.gov,house.gov,False,False,False,True,False
immigrationcourt.usdoj.gov,usdoj.gov,False,True,False,False,False
immport-submission.niaid.nih.gov,nih.gov,True,False,False,True,False
immport.niaid.nih.gov,nih.gov,True,False,False,True,False
immport2-vip.niaid.nih.gov,nih.gov,True,True,False,False,False
imms.lanl.gov,lanl.gov,True,False,False,False,False
immunochip.nih.gov,nih.gov,False,False,False,True,False
immunology.nih.gov,nih.gov,False,False,False,True,False
imog.sandia.gov,sandia.gov,False,True,False,True,False
imoldext.sandia.gov,sandia.gov,False,True,False,False,False
imp-t.healthcare.gov,healthcare.gov,True,False,False,False,False
imp.address.api.healthcare.gov,healthcare.gov,True,False,False,False,False
imp.app.launchdarkly.cms.gov,cms.gov,True,False,False,False,False
imp.billing.healthcare.gov,healthcare.gov,True,False,False,False,False
imp.cerrs-cc.cms.gov,cms.gov,True,False,False,False,False
imp.cerrs-edt.cms.gov,cms.gov,True,False,False,False,False
imp.cerrs-ee.cms.gov,cms.gov,True,False,False,False,False
imp.cerrs-sp.cms.gov,cms.gov,True,False,False,False,False
imp.cerrs-sts.cms.gov,cms.gov,True,False,False,False,False
imp.cerrs-tb.cms.gov,cms.gov,True,False,False,False,False
imp.cerrs.cms.gov,cms.gov,True,False,False,False,False
imp.cms.gov,cms.gov,True,False,True,False,False
imp.cuidadodesalud.gov,cuidadodesalud.gov,True,False,False,False,False
imp.developer.cms.gov,cms.gov,True,False,False,False,False
imp.dnav.cms.gov,cms.gov,True,False,False,False,False
imp.enrollmentcenter.medicare.gov,medicare.gov,True,False,True,False,False
imp.events.launchdarkly.cms.gov,cms.gov,True,False,False,False,False
imp.forms-admin.cms.gov,cms.gov,True,False,False,False,False
imp.forms.cms.gov,cms.gov,True,False,False,False,False
imp.geo.api.healthcare.gov,healthcare.gov,True,False,False,False,False
imp.healthcare.gov,healthcare.gov,True,False,False,False,False
imp.hfpp.cms.gov,cms.gov,True,False,False,False,False
imp.innovations.cms.gov,cms.gov,True,False,True,False,False
imp.insurekidsnow.gov,insurekidsnow.gov,True,False,True,True,False
imp.marketplace-int.api.healthcare.gov,healthcare.gov,True,False,False,False,False
imp.marketplace.api.healthcare.gov,healthcare.gov,True,False,False,False,False
imp.marketplace.cms.gov,cms.gov,True,False,False,False,False
imp.medicaid.gov,medicaid.gov,True,False,True,False,False
imp.medicare.gov,medicare.gov,True,False,True,False,False
imp.partnershipforpatients.cms.gov,cms.gov,True,False,True,False,False
imp.plancompare.medicare.gov,medicare.gov,True,False,False,False,False
imp.qpp.cms.gov,cms.gov,True,False,False,False,False
imp.stopmedicarefraud.gov,stopmedicarefraud.gov,True,False,False,False,False
imp.stream.launchdarkly.cms.gov,cms.gov,True,False,False,False,False
imp0.qpp.cms.gov,cms.gov,True,False,False,False,False
imp1.mymedicare.gov,mymedicare.gov,True,False,False,False,False
imp1a.cuidadodesalud.gov,cuidadodesalud.gov,True,False,False,False,False
imp1a.healthcare.gov,healthcare.gov,True,False,False,False,False
imp1a.marketplace.api.healthcare.gov,healthcare.gov,True,False,False,False,False
imp1b.cuidadodesalud.gov,cuidadodesalud.gov,True,False,False,False,False
imp1b.healthcare.gov,healthcare.gov,True,False,False,False,False
imp1b.marketplace.api.healthcare.gov,healthcare.gov,True,False,False,False,False
imp2.cuidadodesalud.gov,cuidadodesalud.gov,True,False,False,False,False
imp2.geo.api.healthcare.gov,healthcare.gov,True,False,False,False,False
imp2.healthcare.gov,healthcare.gov,True,False,False,False,False
imp2.mymedicare.gov,mymedicare.gov,True,False,True,False,False
imp8.lanl.gov,lanl.gov,False,False,False,True,False
impacii.info.nih.gov,nih.gov,False,False,False,True,False
impacii.nih.gov,nih.gov,False,False,False,True,False
impact.arc.nasa.gov,nasa.gov,False,False,False,True,False
impact.csrees.usda.gov,usda.gov,False,False,False,True,False
impact.doe.gov,doe.gov,True,False,False,False,False
impact.lanl.gov,lanl.gov,False,False,False,True,False
impact.vistacampus.gov,vistacampus.gov,True,False,True,True,False
impactwebvt.hrs.psc.gov,psc.gov,False,False,False,True,False
impala.dsd.census.gov,census.gov,False,False,False,True,False
impala.epa.gov,epa.gov,False,False,False,True,False
impala.nist.gov,nist.gov,False,True,False,False,False
impi.mlms.cms.gov,cms.gov,True,False,False,False,False
impi.nist.gov,nist.gov,False,False,False,True,False
impl.cerrs-mcr.cms.gov,cms.gov,True,False,False,False,False
impl.eft.feps.cms.gov,cms.gov,True,False,False,False,False
impl.hub.cms.gov,cms.gov,True,False,False,False,False
impl.mcr.api.healthcare.gov,healthcare.gov,True,False,False,False,False
impl.ses.api.healthcare.gov,healthcare.gov,True,False,False,False,False
impl.zone.cms.gov,cms.gov,True,False,False,False,False
impl0.dsrs.api.healthcare.gov,healthcare.gov,True,False,False,False,False
impl0.marketplace.cms.gov,cms.gov,True,False,False,False,False
impl0.shop.healthcare.gov,healthcare.gov,True,False,False,False,False
impl1a.dsrs.api.healthcare.gov,healthcare.gov,True,False,False,False,False
impl1a.mcr.api.healthcare.gov,healthcare.gov,True,False,False,False,False
impl1a.ses.api.healthcare.gov,healthcare.gov,True,False,False,False,False
impl1a.shop.healthcare.gov,healthcare.gov,True,False,False,False,False
impl1b.dsrs.api.healthcare.gov,healthcare.gov,True,False,False,False,False
impl1b.mcr.api.healthcare.gov,healthcare.gov,True,False,False,False,False
impl1b.ses.api.healthcare.gov,healthcare.gov,True,False,False,False,False
impl1b.shop.healthcare.gov,healthcare.gov,True,False,False,False,False
impl2.dsrs.api.healthcare.gov,healthcare.gov,True,False,False,False,False
impl2.ses.api.healthcare.gov,healthcare.gov,True,False,False,False,False
implementation.turnaroundarts.pcah.gov,pcah.gov,True,False,False,True,False
importws.consumersentinel.gov,consumersentinel.gov,False,True,False,False,False
imr.sandia.gov,sandia.gov,False,False,False,True,False
imrcms.nps.gov,nps.gov,False,False,False,True,False
imrg.grc.nasa.gov,nasa.gov,False,False,False,True,False
ims.afsc.noaa.gov,noaa.gov,False,False,False,True,False
ims.cr.usgs.gov,usgs.gov,False,True,False,True,False
ims.eeoc.gov,eeoc.gov,True,True,False,False,False
ims.er.usgs.gov,usgs.gov,False,False,False,True,False
ims.hrsa.gov,hrsa.gov,False,False,False,True,False
ims.ivv.nasa.gov,nasa.gov,True,False,False,True,False
ims.msfc.nasa.gov,nasa.gov,False,False,False,True,False
ims.netl.doe.gov,doe.gov,False,False,False,True,False
ims.reo.gov,reo.gov,False,False,False,True,False
ims2.ftw.nrcs.usda.gov,usda.gov,False,False,False,True,False
ims2.wr.usgs.gov,usgs.gov,False,False,False,True,False
ims2dmilns.er.usgs.gov,usgs.gov,False,False,False,True,False
ims4.pnl.gov,pnl.gov,False,True,False,True,False
imsawww.mms.gov,mms.gov,False,False,False,True,False
imscache.cr.usgs.gov,usgs.gov,False,False,False,True,False
imsdemo.cr.usgs.gov,usgs.gov,False,True,True,True,False
imselev.cr.usgs.gov,usgs.gov,False,False,False,True,False
imsguy.nist.gov,nist.gov,False,False,False,True,False
imsguytest.nist.gov,nist.gov,False,False,False,True,False
imsntsvr.cr.usgs.gov,usgs.gov,False,False,False,True,False
imsortho.cr.usgs.gov,usgs.gov,False,False,False,True,False
imsprod.aphis.usda.gov,usda.gov,False,False,False,True,False
imsref.cr.usgs.gov,usgs.gov,False,False,False,True,False
imsserver.volpe.dot.gov,dot.gov,False,False,False,True,False
imstest.cr.usgs.gov,usgs.gov,False,False,False,True,False
imsweb.ftw.nrcs.usda.gov,usda.gov,False,False,False,True,False
imswww.eos.nasa.gov,nasa.gov,False,False,False,True,False
imt.msfc.nasa.gov,nasa.gov,False,False,False,True,False
imtestchicago.gsa.gov,gsa.gov,False,False,False,True,False
imtr.ornl.gov,ornl.gov,False,False,False,True,False
imweb.sc.egov.usda.gov,usda.gov,False,False,False,True,False
imweb.tc.sc.egov.usda.gov,usda.gov,False,False,False,True,False
in-gotravel.doe.gov,doe.gov,False,False,False,True,False
in-spire.pnl.gov,pnl.gov,False,False,False,True,False
in-spire.pnnl.gov,pnnl.gov,False,False,False,True,False
in.ecit.anl.gov,anl.gov,False,True,False,False,False
in.edit.usembassy.gov,usembassy.gov,False,False,True,True,False
in.nrcs.usda.gov,usda.gov,True,False,False,True,False
in.tax.gov,tax.gov,False,False,False,True,False
in.usembassy.gov,usembassy.gov,False,False,True,True,False
in.water.usgs.gov,usgs.gov,False,False,True,True,False
in.waterdata.usgs.gov,usgs.gov,False,False,False,True,False
in001334.house.gov,house.gov,False,False,False,True,False
in1000.in.nrcs.usda.gov,usda.gov,False,False,False,True,False
inachus.arc.nasa.gov,nasa.gov,False,False,False,True,False
inaugural.senate.gov,senate.gov,True,False,False,True,False
inca.al.noaa.gov,noaa.gov,False,False,False,True,False
incidenthistory.noaa.gov,noaa.gov,True,False,True,True,False
incidentnews.noaa.gov,noaa.gov,True,False,True,True,False
incitest.nwcg.gov,nwcg.gov,True,True,False,True,False
incits-l3.nist.gov,nist.gov,False,False,False,True,False
inciweb.nwcg.gov,nwcg.gov,True,True,False,True,False
incomecalc.sc.egov.usda.gov,usda.gov,False,False,False,True,False
incompass-pilot.treasury.gov,treasury.gov,True,False,False,False,False
incompass-stage.treasury.gov,treasury.gov,True,False,False,False,False
incompass.treasury.gov,treasury.gov,True,False,False,False,False
incpa.ak.blm.gov,blm.gov,False,False,False,True,False
increase.nsls.bnl.gov,bnl.gov,False,False,False,True,False
incubator.tva.gov,tva.gov,False,False,False,True,False
ind.nlm.nih.gov,nih.gov,False,False,False,True,False
ind1.nlm.nih.gov,nih.gov,False,False,False,True,False
index.med.va.gov,va.gov,False,False,False,True,False
index.va.gov,va.gov,True,True,True,True,False
indexcat.nlm.nih.gov,nih.gov,True,False,True,True,False
india.lbl.gov,lbl.gov,False,False,False,True,False
india.usaid.gov,usaid.gov,False,False,False,True,False
india.usembassy.gov,usembassy.gov,False,False,False,True,False
indian.senate.gov,senate.gov,True,False,False,True,False
indiana-csd.greatlakes.gsa.gov,gsa.gov,False,False,False,True,False
indianaharbor.evs.anl.gov,anl.gov,True,True,False,False,False
indianapolis.fbi.gov,fbi.gov,False,False,False,True,False
indianapolis.va.gov,va.gov,True,False,True,True,False
indianocean.sc.egov.usda.gov,usda.gov,False,False,False,True,False
indiantrust.doi.gov,doi.gov,False,False,False,True,False
indicators.globalchange.gov,globalchange.gov,False,False,False,True,False
indico.bnl.gov,bnl.gov,False,False,False,True,False
indico.fnal.gov,fnal.gov,False,False,False,True,False
indico.hep.anl.gov,anl.gov,True,True,False,True,False
indico.hep.pnnl.gov,pnnl.gov,False,True,False,False,False
indico.physics.lbl.gov,lbl.gov,False,False,False,True,False
indico1.ameslab.gov,ameslab.gov,True,True,False,False,False
indicovm1.fnal.gov,fnal.gov,False,False,False,True,False
indigo.gsfc.nasa.gov,nasa.gov,True,False,False,False,False
indigo.nasa.gov,nasa.gov,True,False,False,True,False
indigo15.carb.nist.gov,nist.gov,False,False,False,True,False
indigo5.carb.nist.gov,nist.gov,False,False,False,True,False
indonesia.peacecorps.gov,peacecorps.gov,False,False,False,True,False
indonesia.usaid.gov,usaid.gov,False,False,False,True,False
indonesia.usembassy.gov,usembassy.gov,False,False,False,True,False
indonesian.jakarta.usembassy.gov,usembassy.gov,False,False,False,True,False
indonesian.medan.usconsulate.gov,usconsulate.gov,False,False,False,True,False
indoor.lbl.gov,lbl.gov,True,False,False,True,False
indoorair.lbl.gov,lbl.gov,False,False,False,True,False
indoors.lbl.gov,lbl.gov,True,False,False,False,False
indus.sba.gov,sba.gov,False,False,False,True,False
indus.sbaonline.sba.gov,sba.gov,False,False,False,True,False
industrial-energy.lbl.gov,lbl.gov,True,False,False,True,False
industrial-innov.lbl.gov,lbl.gov,False,False,False,True,False
industrialapplications.lbl.gov,lbl.gov,True,False,False,False,False
industryoutreach.ffiec.gov,ffiec.gov,True,False,False,False,False
indy3.fnal.gov,fnal.gov,False,False,False,True,False
indypendence.jobcorps.gov,jobcorps.gov,False,False,False,True,False
ineacademy.inl.gov,inl.gov,False,True,False,False,False
ineap.nist.gov,nist.gov,False,False,False,True,False
